date,open,high,low,close,volume,y,x0,x1,r1,x2,r2,x3,r3,x4,r4,x5,r5,14-day RSI,MA-2,MA-3,MA-5,EMA-2,EMA-3,EMA-5,14-day MFI
14-Jan,3557.311035,3727.836182,3552.285156,3706.052246,5651384490,1,3706.052246,3630.675293,-0.006679301,3655.006836,-0.006424486,3678.563965,0.005649816,3657.839355,-0.019151709,3728.568359,0.034808961,67.76699116,3642.841065,3654.748698,3670.130762,3659.563379,3657.177767,3657.493809,52.32541297
15-Jan,3704.216309,3720.15332,3619.949219,3630.675293,5537192302,0,3630.675293,3655.006836,-0.006424486,3678.563965,0.005649816,3657.839355,-0.019151709,3728.568359,0.034808961,3601.013672,0.006961444,66.00268439,3666.785401,3663.803385,3664.198437,3665.562695,3681.660482,3649.724219,45.02564327
16-Jan,3631.509766,3685.7771,3624.67334,3655.006836,5394457145,0,3655.006836,3678.563965,0.005649816,3657.839355,-0.019151709,3728.568359,0.034808961,3601.013672,0.006961444,3576.032471,-0.00795053,70.73662472,3668.20166,3688.323893,3648.403564,3690.275879,3665.691829,3642.597754,52.28806469
17-Jan,3651.871094,3680.135986,3621.960938,3678.563965,5464420383,1,3678.563965,3657.839355,-0.019151709,3728.568359,0.034808961,3601.013672,0.006961444,3576.032471,-0.00795053,3604.577148,0.005411672,65.68011463,3693.203857,3662.473795,3633.606201,3663.400683,3639.731738,3626.818223,45.07309174
18-Jan,3677.990479,3682.52002,3637.080811,3657.839355,5002961727,0,3657.839355,3728.568359,0.034808961,3601.013672,0.006961444,3576.032471,-0.00795053,3604.577148,0.005411672,3585.123047,-0.004381431,70.58049543,3664.791016,3635.204834,3619.062939,3616.532129,3620.813216,3620.531563,44.98732196
19-Jan,3652.37793,3758.533447,3652.37793,3728.568359,5955691380,1,3728.568359,3601.013672,0.006961444,3576.032471,-0.00795053,3604.577148,0.005411672,3585.123047,-0.004381431,3600.865479,0.00030542,65.79693662,3588.523072,3593.87443,3593.522363,3592.446582,3591.064779,3594.820977,44.11872128
20-Jan,3725.446045,3743.387939,3583.019531,3601.013672,5582489560,1,3601.013672,3576.032471,-0.00795053,3604.577148,0.005411672,3585.123047,-0.004381431,3600.865479,0.00030542,3599.765869,-0.000748263,64.13256927,3590.30481,3588.577555,3593.272803,3591.086572,3592.690674,3594.053213,43.54568626
21-Jan,3600.372803,3608.84082,3558.537109,3576.032471,5004347059,0,3576.032471,3604.577148,0.005411672,3585.123047,-0.004381431,3600.865479,0.00030542,3599.765869,-0.000748263,3602.460449,0.005147112,67.62260374,3594.850098,3596.855225,3598.558398,3595.31084,3597.116602,3596.464336,43.46168027
22-Jan,3575.081299,3620.746582,3539.721436,3604.577148,5313623556,1,3604.577148,3585.123047,-0.004381431,3600.865479,0.00030542,3599.765869,-0.000748263,3602.460449,0.005147112,3583.96582,0.032185563,70.14514632,3592.994263,3595.251465,3594.436133,3597.277149,3597.849089,3574.225898,50.27686004
23-Jan,3605.557129,3623.067871,3565.313965,3585.123047,5433755649,0,3585.123047,3600.865479,0.00030542,3599.765869,-0.000748263,3602.460449,0.005147112,3583.96582,0.032185563,3470.450439,0.006456127,73.75738072,3600.315674,3601.030599,3571.501611,3601.063623,3596.490999,3552.934619,57.3402232
24-Jan,3584.500244,3616.087402,3569.092773,3600.865479,5262869046,1,3600.865479,3599.765869,-0.000748263,3602.460449,0.005147112,3583.96582,0.032185563,3470.450439,0.006456127,3448.116943,-0.010978783,45.14433561,3601.113159,3595.397379,3540.951904,3594.523681,3561.786963,3534.541221,57.73816661
25-Jan,3607.390381,3612.927734,3575.597412,3599.765869,5265847539,0,3599.765869,3602.460449,0.005147112,3583.96582,0.032185563,3470.450439,0.006456127,3448.116943,-0.010978783,3486.181641,0.008176607,45.03152192,3593.213135,3552.292236,3518.235058,3542.258593,3521.16761,3511.933301,55.91275489
26-Jan,3599.715332,3654.933105,3593.345947,3602.460449,5098183235,1,3602.460449,3583.96582,0.032185563,3470.450439,0.006456127,3448.116943,-0.010978783,3486.181641,0.008176607,3457.792725,-0.008682383,42.32810726,3527.20813,3500.844401,3489.301514,3484.220117,3491.392903,3492.871094,48.55912591
